City,Pollutant,YearMonth,Monthly_Mean,Monthly_SD,n_days
London,O3,2020-06-01,64.5,17.56122295639281,30
London,O3,2020-07-01,46.29032258064516,14.90904322525336,31
London,O3,2020-08-01,64.58064516129032,25.783423865665302,31
London,O3,2020-09-01,51.6551724137931,13.753638121470066,29
London,O3,2020-10-01,43.827586206896555,9.859980315531066,29
London,O3,2020-11-01,55,7.810249675906654,3
London,O3,2020-12-01,42.611111111111114,13.253806950940943,18
London,O3,2021-01-01,35.70967741935484,14.991538832259343,31
London,O3,2021-02-01,53.541666666666664,15.564673397505471,24
London,O3,2021-03-01,55.629629629629626,14.79383485974985,27
London,O3,2021-04-01,64.63333333333334,10.423724046064619,30
London,O3,2021-05-01,63.16129032258065,10.773723510447532,31
London,O3,2021-06-01,57.266666666666666,15.000996135506178,30
London,O3,2021-07-01,52.354838709677416,9.714416733552163,31
London,O3,2021-08-01,49.645161290322584,9.350751795432544,31
London,O3,2021-09-01,50.56666666666667,15.309864598453785,30
London,O3,2021-10-01,42,16.163745440542755,31
London,O3,2021-11-01,32.1,16.36301548804709,30
London,O3,2021-12-01,37.74193548387097,13.475824630142883,31
London,O3,2022-01-01,32.03225806451613,19.712067151819706,31
London,O3,2022-02-01,58.07142857142857,10.708005213921762,28
London,O3,2022-03-01,51.96551724137931,15.967562562495006,29
London,O3,2022-04-01,64.33333333333333,11.721118350422683,27
London,O3,2022-05-01,59.70967741935484,9.893410427778337,31
London,O3,2022-06-01,64.86666666666666,17.282108215371643,30
London,O3,2022-07-01,62.935483870967744,15.756343661884182,31
London,O3,2022-08-01,59.61290322580645,22.982134248664895,31
London,O3,2022-09-01,43.46666666666667,12.899434185221093,30
London,O3,2022-10-01,37.74193548387097,12.598856408249874,31
London,O3,2022-11-01,39.892857142857146,16.762699521201686,28
London,O3,2022-12-01,31.258064516129032,20.931583380043158,31
London,O3,2023-01-01,39.83870967741935,20.301226193169626,31
London,O3,2023-02-01,39.357142857142854,16.999377517392688,28
London,O3,2023-03-01,61.55172413793103,17.19963913013574,29
London,O3,2023-04-01,74.36666666666666,9.342093589965696,30
London,O3,2023-05-01,73.96774193548387,11.29449385310601,31
London,O3,2023-06-01,90.4090909090909,18.17025064928959,22
London,O3,2023-07-01,55.666666666666664,9.587652315508574,27
London,O3,2023-08-01,52.391304347826086,9.282138911199208,23
London,O3,2023-09-01,62.5,15.298749103699002,30
London,O3,2023-10-01,38,13.961852790132596,31
London,O3,2023-11-01,33.9,16.320813874229476,30
London,O3,2023-12-01,46.45161290322581,20.729751099450308,31
London,O3,2024-01-01,53.12903225806452,16.362033157045552,31
London,O3,2024-02-01,55.37931034482759,11.546223232553604,29
London,O3,2024-03-01,59.03448275862069,13.795658630320444,29
London,O3,2024-04-01,74.93333333333334,7.8693352185308,30
London,O3,2024-05-01,65.70967741935483,14.478014478021718,31
London,O3,2024-06-01,65.9,15.477124387635605,30
London,O3,2024-07-01,54.74193548387097,16.877929853184966,31
London,O3,2024-08-01,59.93103448275862,8.552071739320406,29
London,O3,2024-09-01,55.166666666666664,14.333667464696736,30
London,O3,2024-10-01,43.38709677419355,13.97062971464264,31
London,O3,2024-11-01,34.233333333333334,12.94466561237068,30
London,O3,2024-12-01,47.25806451612903,15.222719297014542,31
London,PM10,2020-01-01,14.483870967741936,9.383925858409636,31
London,PM10,2020-02-01,11.758620689655173,6.237302372556545,29
London,PM10,2020-03-01,14.258064516129032,8.543877893694736,31
London,PM10,2020-04-01,21.166666666666668,11.632544517603318,30
London,PM10,2020-05-01,12.64516129032258,4.895905684663286,31
London,PM10,2020-06-01,11.233333333333333,4.523374795462995,30
London,PM10,2020-07-01,9.129032258064516,5.283571617027451,31
London,PM10,2020-08-01,12.793103448275861,7.475575994744617,29
London,PM10,2020-09-01,13.033333333333333,6.6875248415050486,30
London,PM10,2020-10-01,8.870967741935484,3.0082324321088283,31
London,PM10,2020-11-01,17.966666666666665,12.742768965948502,30
London,PM10,2020-12-01,11.064516129032258,4.358405548446723,31
London,PM10,2021-01-01,11.741935483870968,5.621196444029117,31
London,PM10,2021-02-01,16.5,6.790516262487788,28
London,PM10,2021-03-01,20.35483870967742,12.262540212905249,31
London,PM10,2021-04-01,17.733333333333334,8.905377427511805,30
London,PM10,2021-05-01,10.35483870967742,4.0377253257807935,31
London,PM10,2021-06-01,12.633333333333333,4.483558726120883,30
London,PM10,2021-07-01,13.387096774193548,6.195037903326816,31
London,PM10,2021-08-01,9.67741935483871,2.371878253960962,31
London,PM10,2021-09-01,15.5,8.617344178437762,30
London,PM10,2021-10-01,11.741935483870968,5.656664163830622,31
London,PM10,2021-11-01,13.966666666666667,6.0939955373462,30
London,PM10,2021-12-01,11.580645161290322,4.773357962332088,31
London,PM10,2022-01-01,20.615384615384617,9.867428937983483,26
London,PM10,2022-02-01,11.071428571428571,3.999338569652361,28
London,PM10,2022-03-01,25.677419354838708,17.80896234441935,31
London,PM10,2022-04-01,14.7,6.035241331631609,30
London,PM10,2022-05-01,12.258064516129032,5.347695715199734,31
London,PM10,2022-06-01,12.066666666666666,3.9734752732496568,30
London,PM10,2022-07-01,11.35483870967742,5.535030184180114,31
London,PM10,2022-08-01,13.838709677419354,5.183928845920813,31
London,PM10,2022-09-01,11.233333333333333,3.5397577681913863,30
London,PM10,2022-10-01,13.612903225806452,4.0798481945193235,31
London,PM10,2022-11-01,12.5,5.197811210433709,30
London,PM10,2022-12-01,16.677419354838708,9.206472711356193,31
London,PM10,2023-01-01,15.451612903225806,11.360277900583887,31
London,PM10,2023-02-01,17.535714285714285,12.14566571939125,28
London,PM10,2023-03-01,10.433333333333334,3.2236553821692087,30
London,PM10,2023-04-01,13.833333333333334,6.433121907073141,30
London,PM10,2023-05-01,12.870967741935484,4.169268005168861,31
London,PM10,2023-06-01,15.8,6.070846103616291,30
London,PM10,2023-07-01,8.612903225806452,2.8714388884882402,31
London,PM10,2023-08-01,8.741935483870968,4.358652252975177,31
London,PM10,2023-09-01,15.266666666666667,9.351132453394056,30
London,PM10,2023-10-01,10.96774193548387,4.2307120832293466,31
London,PM10,2023-11-01,10.833333333333334,3.184914152833564,30
London,PM10,2023-12-01,9.612903225806452,4.514254603326657,31
London,PM10,2024-01-01,11.903225806451612,4.11788650248059,31
London,PM10,2024-02-01,8.96551724137931,3.6103300068858926,29
London,PM10,2024-03-01,13.612903225806452,9.600963213326875,31
London,PM10,2024-04-01,8.6,2.513412297914997,30
London,PM10,2024-05-01,13.580645161290322,6.571525411695457,31
London,PM10,2024-06-01,10.666666666666666,3.457459036417604,30
London,PM10,2024-07-01,8.806451612903226,3.7006247656191755,31
London,PM10,2024-08-01,12.482758620689655,4.380318723360961,29
London,PM10,2024-09-01,13.9,8.914730158176603,30
London,PM10,2024-10-01,12.258064516129032,4.697288167552877,31
London,PM10,2024-11-01,18.533333333333335,8.954803501312938,30
London,PM10,2024-12-01,9.35483870967742,4.029461395743226,31
London,PM2.5,2020-01-01,9.774193548387096,7.9737472471411035,31
London,PM2.5,2020-02-01,6.758620689655173,4.501231358622034,29
London,PM2.5,2020-03-01,8.774193548387096,6.591457488898566,31
London,PM2.5,2020-04-01,13.833333333333334,9.191762929227801,30
London,PM2.5,2020-05-01,7.032258064516129,4.004030227722579,31
London,PM2.5,2020-06-01,6.4,3.0126171460983087,30
London,PM2.5,2020-07-01,4.096774193548387,1.640220284182939,31
